X,Y,POTEAU_ID_POT,PANNEAU_ID_PAN,PANNEAU_ID_RPA,DESCRIPTION_RPA,CODE_RPA,FLECHE_PAN,TOPONYME_PAN,POTEAU_VERSION_POT,DATE_CONCEPTION_POT,PAS_SUR_RUE,DESCRIPTION_REP,DESCRIPTION_RTP,X_EPSG32188,Y_EPSG32188,Longitude,Latitude,DESCRIPTION_CAT,NOM_ARR
-73.55856899,45.50223317,12704,934584,9129,\P LIVRAISON SEULEMENT 6h-12h LUNDI A VENDREDI,SL-AK,0,,6,2.01301E+13,,Réel,10- Fût et feux,300223,5040258.5,-73.55856899,45.50223317,STATIONNEMENT,Ville-Marie
-73.5653644,45.50546442,93633,934580,39,\A 06h30-09h30 LUN. AU VEN.,AV-DC,0,,5,2.01301E+13,,Réel,2- Tige et manchon,299692.25,5040618,-73.5653644,45.50546442,STATIONNEMENT,Ville-Marie
-73.57075466,45.50600561,136353,934579,14179,\P 07h30-08h30 LUN. AU VEN. 1 AVRIL AU 1 DEC.,SV-AE-A,0,,3,2.01301E+13,,Réel,10- Fût et feux,299271.094,5040678.5,-73.57075466,45.50600561,STATIONNEMENT,Ville-Marie
-73.57250087,45.50429032,143313,934576,14177,\P 06h30-07h30 LUN. AU VEN. 1 AVRIL AU 1 DEC.,SV-AB-A,0,,6,2.01301E+13,,Enlevé,2- Tige et manchon,299134.469,5040488,-73.57250087,45.50429032,STATIONNEMENT,Ville-Marie
-73.57250087,45.50429032,143313,934577,1567,\P RESERVE CORPS DIPLOMATIQUE,R-CD,0,,6,2.01301E+13,,Enlevé,2- Tige et manchon,299134.469,5040488,-73.57250087,45.50429032,STATIONNEMENT,Ville-Marie
-73.56950046,45.50042736,57754,934560,14178,\P 07h-08h LUN. AU VEN. 1 AVRIL AU 1 DEC.,SV-AD-A,0,,9,2.01301E+13,,Réel,3- Fût,299368.563,5040058.5,-73.56950046,45.50042736,STATIONNEMENT,Ville-Marie
-73.5674067,45.49940279,91967,934557,13925,\P 22h30-23h30 LUN. JEU. 1 AVRIL AU 1 DEC.,SB-PO-A,0,,6,2.01301E+13,,Réel,3- Fût,299532.094,5039944.5,-73.5674067,45.49940279,STATIONNEMENT,Ville-Marie
-73.5674067,45.49940279,91967,934558,1683,\P RESERVE TAXIS,R-TA,2,,6,2.01301E+13,,Réel,3- Fût,299532.094,5039944.5,-73.5674067,45.49940279,STATIONNEMENT,Ville-Marie
-73.56701422,45.49921855,91969,934554,11,\A EN TOUT TEMPS,AD-TT,3,,7,2.01301E+13,,Réel,3- Fût,299562.75,5039924,-73.56701422,45.49921855,STATIONNEMENT,Ville-Marie
-73.56701422,45.49921855,91969,934555,13925,\P 22h30-23h30 LUN. JEU. 1 AVRIL AU 1 DEC.,SB-PO-A,0,,7,2.01301E+13,,Réel,3- Fût,299562.75,5039924,-73.56701422,45.49921855,STATIONNEMENT,Ville-Marie
-73.56701422,45.49921855,91969,934556,1536,\P RESERVE AUTOBUS TOURISTIQUES 2h,R-AL,2,,7,2.01301E+13,,Réel,3- Fût,299562.75,5039924,-73.56701422,45.49921855,STATIONNEMENT,Ville-Marie
-73.56684458,45.49914216,91970,934553,11,\A EN TOUT TEMPS,AD-TT,0,,3,2.01301E+13,,Réel,10- Fût et feux,299576,5039915.5,-73.56684458,45.49914216,STATIONNEMENT,Ville-Marie
-73.56563494,45.50047463,93440,934539,11,\A EN TOUT TEMPS,AD-TT,2,,5,2.01301E+13,,Réel,3- Fût,299670.656,5040063.5,-73.56563494,45.50047463,STATIONNEMENT,Ville-Marie
-73.56563494,45.50047463,93440,934540,14198,\P 22h30-23h30 LUN A VEN 1 AVRIL AU 1 DEC.,SV-SE-A,0,,5,2.01301E+13,,Réel,3- Fût,299670.656,5040063.5,-73.56563494,45.50047463,STATIONNEMENT,Ville-Marie
-73.56575772,45.500839,92186,934537,14198,\P 22h30-23h30 LUN A VEN 1 AVRIL AU 1 DEC.,SV-SE-A,0,,3,2.01301E+13,,Réel,3- Fût,299661.094,5040104,-73.56575772,45.500839,STATIONNEMENT,Ville-Marie
-73.54761429,45.52759579,71835,928453,56,\A 16h-18h LUN. AU VEN.,AV-PJ,0,,2,2.01301E+13,,Réel,3- Fût,301080.75,5043076.5,-73.54761429,45.52759579,STATIONNEMENT,Ville-Marie
-73.54761429,45.52759579,71835,928454,2722,\P 09h30-16h LUN. AU VEN.,SV-JQ,3,,2,2.01301E+13,,Réel,3- Fût,301080.75,5043076.5,-73.54761429,45.52759579,STATIONNEMENT,Ville-Marie
-73.54520201,45.53024679,71869,928440,56,\A 16h-18h LUN. AU VEN.,AV-PJ,0,,2,2.01301E+13,,Réel,1- Tige et base,301269.344,5043371,-73.54520201,45.53024679,STATIONNEMENT,Ville-Marie
-73.54520201,45.53024679,71869,928441,2413,\P EN TOUT TEMPS,SD-TT,0,,2,2.01301E+13,,Réel,1- Tige et base,301269.344,5043371,-73.54520201,45.53024679,STATIONNEMENT,Ville-Marie
-73.54692342,45.52860839,71855,928417,14176,\P 06h-07h LUN. AU VEN. 1 AVRIL AU 1 DEC.,SV-AA-A,0,,3,2.01301E+13,,Réel,3- Fût,301134.781,5043189,-73.54692342,45.52860839,STATIONNEMENT,Ville-Marie
-73.54800702,45.52745615,71834,928416,14176,\P 06h-07h LUN. AU VEN. 1 AVRIL AU 1 DEC.,SV-AA-A,0,,3,2.01301E+13,,Réel,3- Fût,301050.063,5043061,-73.54800702,45.52745615,STATIONNEMENT,Ville-Marie
-73.55449992,45.50905149,224184,928413,2413,\P EN TOUT TEMPS,SD-TT,3,,2,2.01301E+13,,Réel,2- Tige et manchon,300541.5,5041016,-73.55449992,45.50905149,STATIONNEMENT,Ville-Marie
-73.56692928,45.49840874,93408,928394,14176,\P 06h-07h LUN. AU VEN. 1 AVRIL AU 1 DEC.,SV-AA-A,0,,6,2.01301E+13,,Réel,2- Tige et manchon,299569.313,5039834,-73.56692928,45.49840874,STATIONNEMENT,Ville-Marie
-73.56692928,45.49840874,93408,928395,2413,\P EN TOUT TEMPS,SD-TT,2,,6,2.01301E+13,,Réel,2- Tige et manchon,299569.313,5039834,-73.56692928,45.49840874,STATIONNEMENT,Ville-Marie
-73.57965871,45.49521963,55557,939803,11,\A EN TOUT TEMPS,AD-TT,0,,3,2.01302E+13,,Réel,3- Fût,298574.125,5039480.5,-73.57965871,45.49521963,STATIONNEMENT,Ville-Marie
-73.57944147,45.49540874,224493,939800,11,\A EN TOUT TEMPS,AD-TT,0,,2,2.01302E+13,,Réel,3- Fût,298591.125,5039501.5,-73.57944147,45.49540874,STATIONNEMENT,Ville-Marie
-73.56202133,45.52236798,224464,939601,2413,\P EN TOUT TEMPS,SD-TT,2,,1,2.01302E+13,,Réel,2- Tige et manchon,299954.937,5042496.297,-73.56202133,45.52236798,STATIONNEMENT,Ville-Marie
-73.56215461,45.52231513,224463,939589,2413,\P EN TOUT TEMPS,SD-TT,2,,1,2.01302E+13,,Réel,2- Tige et manchon,299944.521,5042490.432,-73.56215461,45.52231513,STATIONNEMENT,Ville-Marie
-73.57428802,45.50336683,57834,939573,11,\A EN TOUT TEMPS,AD-TT,0,,2,2.01302E+13,,Réel,3- Fût,298994.719,5040385.5,-73.57428802,45.50336683,STATIONNEMENT,Ville-Marie
-73.56209861,45.50497583,93515,939568,14176,\P 06h-07h LUN. AU VEN. 1 AVRIL AU 1 DEC.,SV-AA-A,0,,6,2.01302E+13,,Réel,2- Tige et manchon,299947.406,5040563.5,-73.56209861,45.50497583,STATIONNEMENT,Ville-Marie
-73.56209861,45.50497583,93515,939569,1433,P 60 min 09h-18h LUN.AU VEN.,PV-JN,2,,6,2.01302E+13,,Réel,2- Tige et manchon,299947.406,5040563.5,-73.56209861,45.50497583,STATIONNEMENT,Ville-Marie
-73.56209861,45.50497583,93515,939571,1589,\P RESERVE S3R 09h-23h,R-PF,3,,6,2.01302E+13,,Réel,2- Tige et manchon,299947.406,5040563.5,-73.56209861,45.50497583,STATIONNEMENT,Ville-Marie
-73.55308087,45.52980698,113968,939526,14053,\P 10h-11h LUN. 1 AVRIL AU 1 DEC.,SU-LE-A,0,,4,2.01302E+13,,Réel,1- Tige et base,300653.906,5043322.5,-73.55308087,45.52980698,STATIONNEMENT,Ville-Marie
-73.55308087,45.52980698,113968,939527,1669,\P RESERVE S3R 09h-18h LUN A VEN,R-RX,3,,4,2.01302E+13,,Réel,1- Tige et base,300653.906,5043322.5,-73.55308087,45.52980698,STATIONNEMENT,Ville-Marie
-73.55280267,45.53007706,113973,939524,14053,\P 10h-11h LUN. 1 AVRIL AU 1 DEC.,SU-LE-A,0,,3,2.01302E+13,,Réel,3- Fût,300675.656,5043352.5,-73.55280267,45.53007706,STATIONNEMENT,Ville-Marie
-73.55280267,45.53007706,113973,939525,1669,\P RESERVE S3R 09h-18h LUN A VEN,R-RX,2,,3,2.01302E+13,,Réel,3- Fût,300675.656,5043352.5,-73.55280267,45.53007706,STATIONNEMENT,Ville-Marie
-73.55256437,45.53023464,113977,939523,2413,\P EN TOUT TEMPS,SD-TT,0,,1,2.01302E+13,,Réel,3- Fût,300694.281,5043370,-73.55256437,45.53023464,STATIONNEMENT,Ville-Marie
-73.55253969,45.53037863,113979,939522,14053,\P 10h-11h LUN. 1 AVRIL AU 1 DEC.,SU-LE-A,0,,3,2.01302E+13,,Réel,2- Tige et manchon,300696.219,5043386,-73.55253969,45.53037863,STATIONNEMENT,Ville-Marie
-73.54554098,45.52987772,71861,939504,56,\A 16h-18h LUN. AU VEN.,AV-PJ,0,,4,2.01302E+13,,Réel,10- Fût et feux,301242.844,5043330,-73.54554098,45.52987772,STATIONNEMENT,Ville-Marie
-73.54554098,45.52987772,71861,939505,1434,P 02h 08h-16h LUN. AU VEN.,PV-JO,0,,4,2.01302E+13,,Réel,10- Fût et feux,301242.844,5043330,-73.54554098,45.52987772,STATIONNEMENT,Ville-Marie
-73.54567368,45.5297202,216059,939498,56,\A 16h-18h LUN. AU VEN.,AV-PJ,0,,2,2.01302E+13,,Réel,2- Tige et manchon,301232.469,5043312.5,-73.54567368,45.5297202,STATIONNEMENT,Ville-Marie
-73.54567368,45.5297202,216059,939499,1434,P 02h 08h-16h LUN. AU VEN.,PV-JO,2,,2,2.01302E+13,,Réel,2- Tige et manchon,301232.469,5043312.5,-73.54567368,45.5297202,STATIONNEMENT,Ville-Marie
-73.55080986,45.52253731,31291,934231,2413,\P EN TOUT TEMPS,SD-TT,0,,1,2.01301E+13,,Réel,3- Fût,300830.781,5042514.5,-73.55080986,45.52253731,STATIONNEMENT,Ville-Marie
-73.5529354,45.52443501,130954,934227,2771,\P EXCEPTE 09h-17h LUN. ET JEU.,SX-JF,0,,3,2.01301E+13,,Réel,2- Tige et manchon,300664.875,5042725.5,-73.5529354,45.52443501,STATIONNEMENT,Ville-Marie
-73.5529354,45.52443501,130954,934228,1686,\P RESERVE HANDICAPES (PICTO),R-TD,3,,3,2.01301E+13,,Réel,2- Tige et manchon,300664.875,5042725.5,-73.5529354,45.52443501,STATIONNEMENT,Ville-Marie
-73.57197181,45.49267817,91180,934194,1656,\P RESERVE S3R 16h-23h,R-RL,2,,5,2.01301E+13,,Réel,2- Tige et manchon,299174.656,5039197.5,-73.57197181,45.49267817,STATIONNEMENT,Ville-Marie
-73.57197181,45.49267817,91180,934195,13826,\P 09h30-10h30 LUN. JEU. 1 AVRIL AU 1 DEC.,SB-JD-A,0,,5,2.01301E+13,,Réel,2- Tige et manchon,299174.656,5039197.5,-73.57197181,45.49267817,STATIONNEMENT,Ville-Marie
-73.57162991,45.49294834,91184,934190,13826,\P 09h30-10h30 LUN. JEU. 1 AVRIL AU 1 DEC.,SB-JD-A,0,,3,2.01301E+13,,Réel,2- Tige et manchon,299201.406,5039227.5,-73.57162991,45.49294834,STATIONNEMENT,Ville-Marie
-73.57162991,45.49294834,91184,934191,1656,\P RESERVE S3R 16h-23h,R-RL,3,,3,2.01301E+13,,Réel,2- Tige et manchon,299201.406,5039227.5,-73.57162991,45.49294834,STATIONNEMENT,Ville-Marie
-73.57473997,45.49465605,159263,934179,14180,\P 08h-09h LUN. AU VEN. 1 AVRIL AU 1 DEC.,SV-AF-A,0,,3,2.01301E+13,,Réel,3- Fût,298958.5,5039417.5,-73.57473997,45.49465605,STATIONNEMENT,Ville-Marie
-73.57473997,45.49465605,159263,934180,1567,\P RESERVE CORPS DIPLOMATIQUE,R-CD,3,,3,2.01301E+13,,Réel,3- Fût,298958.5,5039417.5,-73.57473997,45.49465605,STATIONNEMENT,Ville-Marie
-73.574974,45.49475038,91518,934178,1567,\P RESERVE CORPS DIPLOMATIQUE,R-CD,2,,4,2.01301E+13,,Réel,2- Tige et manchon,298940.219,5039428,-73.574974,45.49475038,STATIONNEMENT,Ville-Marie
-73.57490539,45.4948719,91517,934176,14178,\P 07h-08h LUN. AU VEN. 1 AVRIL AU 1 DEC.,SV-AD-A,0,,6,2.01301E+13,,Réel,3- Fût,298945.594,5039441.5,-73.57490539,45.4948719,STATIONNEMENT,Ville-Marie
-73.57825211,45.49755119,180902,934151,2467,\P 08h-17h LUN. AU SAM.,SS-JC,3,,4,2.01301E+13,,Réel,2- Tige et manchon,298684.313,5039739.5,-73.57825211,45.49755119,STATIONNEMENT,Ville-Marie
-73.57882641,45.49877459,64331,934148,14178,\P 07h-08h LUN. AU VEN. 1 AVRIL AU 1 DEC.,SV-AD-A,0,,3,2.01301E+13,,Réel,3- Fût,298639.563,5039875.5,-73.57882641,45.49877459,STATIONNEMENT,Ville-Marie
-73.57907569,45.49889139,94047,934130,14178,\P 07h-08h LUN. AU VEN. 1 AVRIL AU 1 DEC.,SV-AD-A,0,,4,2.01301E+13,,Réel,2- Tige et manchon,298620.094,5039888.5,-73.57907569,45.49889139,STATIONNEMENT,Ville-Marie
-73.57907569,45.49889139,94047,934131,1567,\P RESERVE CORPS DIPLOMATIQUE,R-CD,2,,4,2.01301E+13,,Réel,2- Tige et manchon,298620.094,5039888.5,-73.57907569,45.49889139,STATIONNEMENT,Ville-Marie
-73.55982042,45.52845839,64668,922027,2413,\P EN TOUT TEMPS,SD-TT,2,,4,2.01211E+13,,Réel,2- Tige et manchon,300127.375,5043173,-73.55982042,45.52845839,STATIONNEMENT,Ville-Marie
-73.55982042,45.52845839,64668,922028,1589,\P RESERVE S3R 09h-23h,R-PF,3,,4,2.01211E+13,,Réel,2- Tige et manchon,300127.375,5043173,-73.55982042,45.52845839,STATIONNEMENT,Ville-Marie
-73.56140424,45.5298613,147539,921979,27,\A 08h-09h30 LUN. AU VEN.,AV-AB,0,,4,2.01211E+13,,Réel,3- Fût,300003.781,5043329,-73.56140424,45.5298613,STATIONNEMENT,Ville-Marie
-73.56140424,45.5298613,147539,921980,1641,\P RESERVE S3R 09h30-23h,R-RA,3,,4,2.01211E+13,,Réel,3- Fût,300003.781,5043329,-73.56140424,45.5298613,STATIONNEMENT,Ville-Marie
-73.56581996,45.50688591,78629,921867,11,\A EN TOUT TEMPS,AD-TT,0,,12,2.01211E+13,,Réel,3- Fût,299656.781,5040776,-73.56581996,45.50688591,STATIONNEMENT,Ville-Marie
-73.56456235,45.50630623,78633,922677,11,\A EN TOUT TEMPS,AD-TT,0,,8,2.01211E+13,,Réel,3- Fût,299755,5040711.5,-73.56456235,45.50630623,STATIONNEMENT,Ville-Marie
-73.56020003,45.51002946,11941,939266,2413,\P EN TOUT TEMPS,SD-TT,0,,5,2.01302E+13,,Réel,2- Tige et manchon,300096.188,5041125,-73.56020003,45.51002946,STATIONNEMENT,Ville-Marie
-73.58055219,45.50239975,159892,915884,11,\A EN TOUT TEMPS,AD-TT,2,,3,2.0121E+13,,Réel,1- Tige et base,298505.094,5040278.5,-73.58055219,45.50239975,STATIONNEMENT,Ville-Marie
-73.58086938,45.4923373,223118,915803,14089,\P LIVRAISON SEULEMENT 7h-15h LUN A VEN,SL-JW,2,,1,2.0121E+13,,Réel,2- Tige et manchon,298479.181,5039160.281,-73.58086938,45.4923373,STATIONNEMENT,Ville-Marie
-73.56892605,45.51108184,129729,915728,2411,\P DEUX COTES,SD-TC,0,,1,2.0121E+13,,Réel,4- Poteau en bois,299414.469,5041242.5,-73.56892605,45.51108184,STATIONNEMENT,Ville-Marie
-73.56843665,45.51086617,129734,915725,2411,\P DEUX COTES,SD-TC,0,,3,2.0121E+13,,Réel,4- Poteau en bois,299452.688,5041218.5,-73.56843665,45.51086617,STATIONNEMENT,Ville-Marie
-73.56097239,45.51631122,222545,909951,11,\A EN TOUT TEMPS,AD-TT,3,,1,2.01209E+13,,Réel,2- Tige et manchon,300036.369,5041823.142,-73.56097239,45.51631122,STATIONNEMENT,Ville-Marie
-73.55122182,45.5383293,176616,905354,14076,\P 12h-13h MAR. 1 AVRIL AU 1 DEC.,SU-MJ-A,0,,4,2.01208E+13,,Réel,2- Tige et manchon,300799.719,5044269.5,-73.55122182,45.5383293,STATIONNEMENT,Ville-Marie
-73.55024997,45.53798329,3508,905351,14076,\P 12h-13h MAR. 1 AVRIL AU 1 DEC.,SU-MJ-A,0,,3,2.01208E+13,,Réel,2- Tige et manchon,300875.594,5044231,-73.55024997,45.53798329,STATIONNEMENT,Ville-Marie
-73.55266388,45.53869307,3520,905350,14057,\P 12h-13h LUN. 1 AVRIL AU 1 DEC.,SU-LJ-A,0,,5,2.01208E+13,,Réel,4- Poteau en bois,300687.125,5044310,-73.55266388,45.53869307,STATIONNEMENT,Ville-Marie
-73.55116245,45.53816285,3516,905348,14057,\P 12h-13h LUN. 1 AVRIL AU 1 DEC.,SU-LJ-A,0,,4,2.01208E+13,,Réel,4- Poteau en bois,300804.344,5044251,-73.55116245,45.53816285,STATIONNEMENT,Ville-Marie
-73.55323181,45.53332078,72606,901368,10971,P 60 min 09h-17h LUN A VEN,PV-OF,2,,11,2.01208E+13,,Réel,3- Fût,300642.375,5043713,-73.55323181,45.53332078,STATIONNEMENT,Ville-Marie
-73.55323181,45.53332078,72606,901369,2433,\P LIVRAISON SEULEMENT 07h-11h LUN A VEN,SL-AL,3,,11,2.01208E+13,,Réel,3- Fût,300642.375,5043713,-73.55323181,45.53332078,STATIONNEMENT,Ville-Marie
-73.55323181,45.53332078,72606,901367,14049,\P 08h-09h LUN. 1 AVRIL AU 1 DEC.,SU-LA-A,0,,11,2.01208E+13,,Réel,3- Fût,300642.375,5043713,-73.55323181,45.53332078,STATIONNEMENT,Ville-Marie
-73.57878715,45.49642152,62596,915701,11,\A EN TOUT TEMPS,AD-TT,0,,5,2.0121E+13,,Réel,3- Fût,298642.375,5039614,-73.57878715,45.49642152,STATIONNEMENT,Ville-Marie
-73.56273037,45.5088583,52620,915688,11,\A EN TOUT TEMPS,AD-TT,0,,8,2.0121E+13,,Réel,2- Tige et manchon,299898.375,5040995,-73.56273037,45.5088583,STATIONNEMENT,Ville-Marie
-73.56231852,45.50857058,52622,915687,2413,\P EN TOUT TEMPS,SD-TT,0,,7,2.0121E+13,,Réel,3- Fût,299930.531,5040963,-73.56231852,45.50857058,STATIONNEMENT,Ville-Marie
-73.5626026,45.5086919,52621,915686,2413,\P EN TOUT TEMPS,SD-TT,0,,7,2.0121E+13,,Réel,3- Fût,299908.344,5040976.5,-73.5626026,45.5086919,STATIONNEMENT,Ville-Marie
-73.56391836,45.50930122,223095,915671,2413,\P EN TOUT TEMPS,SD-TT,0,,1,2.0121E+13,,Réel,3- Fût,299805.587,5041044.295,-73.56391836,45.50930122,STATIONNEMENT,Ville-Marie
-73.56365431,45.52314277,14917,982800,1589,\P RESERVE S3R 09h-23h,R-PF,3,,5,2.0121E+13,,Réel,4- Poteau en bois,299827.438,5042582.5,-73.56365431,45.52314277,STATIONNEMENT,Ville-Marie
-73.55231168,45.51833438,105487,909703,11,\A EN TOUT TEMPS,AD-TT,2,,5,2.01209E+13,,Réel,2- Tige et manchon,300713.156,5042047.5,-73.55231168,45.51833438,STATIONNEMENT,Ville-Marie
-73.55231168,45.51833438,105487,909704,54,\A 15h30-17h30 LUN. AU VEN.,AV-PB,0,,5,2.01209E+13,,Réel,2- Tige et manchon,300713.156,5042047.5,-73.55231168,45.51833438,STATIONNEMENT,Ville-Marie
-73.55231168,45.51833438,105487,909706,1683,\P RESERVE TAXIS,R-TA,3,,5,2.01209E+13,,Réel,2- Tige et manchon,300713.156,5042047.5,-73.55231168,45.51833438,STATIONNEMENT,Ville-Marie
-73.55400744,45.51598501,11768,909680,13807,\P 07h-09h LUNDI JEUDI 1 AVRIL AU 1 DEC.,SB-AA-A,0,,3,2.01209E+13,,Enlevé,2- Tige et manchon,300580.5,5041786.5,-73.55400744,45.51598501,STATIONNEMENT,Ville-Marie
-73.55400744,45.51598501,11768,909681,2413,\P EN TOUT TEMPS,SD-TT,3,,3,2.01209E+13,,Enlevé,2- Tige et manchon,300580.5,5041786.5,-73.55400744,45.51598501,STATIONNEMENT,Ville-Marie
-73.55296171,45.49490668,132714,909654,1622,\P RESERVE S3R          (EN TOUT TEMPS),R-QG,3,,4,2.01209E+13,,Réel,3- Fût,300660.656,5039444,-73.55296171,45.49490668,STATIONNEMENT,Ville-Marie
-73.56532974,45.508002,220134,909636,14030,STAT. INT. DE 5H - 7H (1 AVRIL AU 1 DEC),SD-AJ-A,2,,3,2.01209E+13,,Réel,3- Fût,299695.188,5040900,-73.56532974,45.508002,STATIONNEMENT,Ville-Marie
-73.56532974,45.508002,220134,909637,1683,\P RESERVE TAXIS,R-TA,3,,3,2.01209E+13,,Réel,3- Fût,299695.188,5040900,-73.56532974,45.508002,STATIONNEMENT,Ville-Marie
-73.56519412,45.5055365,93631,915139,14179,\P 07h30-08h30 LUN. AU VEN. 1 AVRIL AU 1 DEC.,SV-AE-A,0,,7,2.0121E+13,,Réel,2- Tige et manchon,299705.563,5040626,-73.56519412,45.5055365,STATIONNEMENT,Ville-Marie
-73.56571429,45.50578816,93623,915137,14179,\P 07h30-08h30 LUN. AU VEN. 1 AVRIL AU 1 DEC.,SV-AE-A,0,,6,2.0121E+13,,Réel,2- Tige et manchon,299664.938,5040654,-73.56571429,45.50578816,STATIONNEMENT,Ville-Marie
-73.56963065,45.51098693,34426,915045,26,\A 07h-09h30 LUN. AU VEN.,AV-AA,0,,7,2.0121E+13,,Réel,2- Tige et manchon,299359.406,5041232,-73.56963065,45.51098693,STATIONNEMENT,Ville-Marie
-73.56963065,45.51098693,34426,915047,2413,\P EN TOUT TEMPS,SD-TT,2,,7,2.0121E+13,,Réel,2- Tige et manchon,299359.406,5041232,-73.56963065,45.51098693,STATIONNEMENT,Ville-Marie
-73.56963065,45.51098693,34426,915048,15489,P 60 min 12h-16h LUN A SAM,PS-JX,3,,7,2.0121E+13,,Réel,2- Tige et manchon,299359.406,5041232,-73.56963065,45.51098693,STATIONNEMENT,Ville-Marie
-73.57879566,45.49679045,223033,914912,11,\A EN TOUT TEMPS,AD-TT,0,,2,2.0121E+13,,Réel,10- Fût et feux,298641.75,5039655,-73.57879566,45.49679045,STATIONNEMENT,Ville-Marie
-73.55668684,45.5306421,152524,914892,1686,\P RESERVE HANDICAPES (PICTO),R-TD,2,,3,2.0121E+13,,Réel,2- Tige et manchon,300372.313,5043415.5,-73.55668684,45.5306421,STATIONNEMENT,Ville-Marie
-73.56162272,45.52257248,172371,909056,2445,\P LIVRAISON SEULEMENT 09h-17h LUN. AU VEN.,SL-JH,2,,5,2.01209E+13,,Réel,2- Tige et manchon,299986.094,5042519,-73.56162272,45.52257248,STATIONNEMENT,Ville-Marie
-73.55443995,45.537284,4414,904601,14057,\P 12h-13h LUN. 1 AVRIL AU 1 DEC.,SU-LJ-A,0,,6,2.01208E+13,,Réel,2- Tige et manchon,300548.313,5044153.5,-73.55443995,45.537284,STATIONNEMENT,Ville-Marie
-73.5530146,45.53677626,3549,904599,14057,\P 12h-13h LUN. 1 AVRIL AU 1 DEC.,SU-LJ-A,0,,5,2.01208E+13,,Réel,2- Tige et manchon,300659.594,5044097,-73.5530146,45.53677626,STATIONNEMENT,Ville-Marie
-73.55662912,45.53809728,4402,904596,14057,\P 12h-13h LUN. 1 AVRIL AU 1 DEC.,SU-LJ-A,0,,6,2.01208E+13,,Réel,2- Tige et manchon,300377.406,5044244,-73.55662912,45.53809728,STATIONNEMENT,Ville-Marie
-73.55706819,45.53821854,110778,904594,14057,\P 12h-13h LUN. 1 AVRIL AU 1 DEC.,SU-LJ-A,0,,4,2.01208E+13,,Réel,3- Fût,300343.125,5044257.5,-73.55706819,45.53821854,STATIONNEMENT,Ville-Marie
-73.55334659,45.53749597,3502,904590,14057,\P 12h-13h LUN. 1 AVRIL AU 1 DEC.,SU-LJ-A,0,,7,2.01208E+13,,Réel,4- Poteau en bois,300633.719,5044177,-73.55334659,45.53749597,STATIONNEMENT,Ville-Marie
-73.55156581,45.53686241,3496,904588,14057,\P 12h-13h LUN. 1 AVRIL AU 1 DEC.,SU-LJ-A,0,,3,2.01208E+13,,Réel,4- Poteau en bois,300772.75,5044106.5,-73.55156581,45.53686241,STATIONNEMENT,Ville-Marie
-73.55054994,45.53649843,3492,904587,14057,\P 12h-13h LUN. 1 AVRIL AU 1 DEC.,SU-LJ-A,0,,4,2.01208E+13,,Réel,4- Poteau en bois,300852.063,5044066,-73.55054994,45.53649843,STATIONNEMENT,Ville-Marie
-73.55486551,45.53873703,130044,904578,14076,\P 12h-13h MAR. 1 AVRIL AU 1 DEC.,SU-MJ-A,0,,6,2.01208E+13,,Réel,4- Poteau en bois,300515.188,5044315,-73.55486551,45.53873703,STATIONNEMENT,Ville-Marie
-73.55486551,45.53873703,130044,904579,2742,\P 07h-17h LUN. AU VEN.,SV-PK,2,,6,2.01208E+13,,Réel,4- Poteau en bois,300515.188,5044315,-73.55486551,45.53873703,STATIONNEMENT,Ville-Marie
-73.55377116,45.53835962,102262,904576,2729,\P 08h-18h LUN. AU VEN.,SV-OD,2,,5,2.01208E+13,,Réel,4- Poteau en bois,300600.625,5044273,-73.55377116,45.53835962,STATIONNEMENT,Ville-Marie
-73.55377116,45.53835962,102262,904577,14076,\P 12h-13h MAR. 1 AVRIL AU 1 DEC.,SU-MJ-A,0,,5,2.01208E+13,,Réel,4- Poteau en bois,300600.625,5044273,-73.55377116,45.53835962,STATIONNEMENT,Ville-Marie
-73.55065426,45.53726324,3534,904573,14076,\P 12h-13h MAR. 1 AVRIL AU 1 DEC.,SU-MJ-A,0,,9,2.01208E+13,,Réel,4- Poteau en bois,300843.969,5044151,-73.55065426,45.53726324,STATIONNEMENT,Ville-Marie
-73.55015591,45.5370565,3531,904571,14076,\P 12h-13h MAR. 1 AVRIL AU 1 DEC.,SU-MJ-A,0,,4,2.01208E+13,,Réel,4- Poteau en bois,300882.875,5044128,-73.55015591,45.5370565,STATIONNEMENT,Ville-Marie
-73.55386028,45.53781967,94972,904568,14076,\P 12h-13h MAR. 1 AVRIL AU 1 DEC.,SU-MJ-A,0,,5,2.01208E+13,,Réel,2- Tige et manchon,300593.625,5044213,-73.55386028,45.53781967,STATIONNEMENT,Ville-Marie
-73.55191577,45.5371367,3486,904564,14076,\P 12h-13h MAR. 1 AVRIL AU 1 DEC.,SU-MJ-A,0,,5,2.01208E+13,,Réel,2- Tige et manchon,300745.438,5044137,-73.55191577,45.5371367,STATIONNEMENT,Ville-Marie
-73.55191577,45.5371367,3486,904565,2445,\P LIVRAISON SEULEMENT 09h-17h LUN. AU VEN.,SL-JH,3,,5,2.01208E+13,,Réel,2- Tige et manchon,300745.438,5044137,-73.55191577,45.5371367,STATIONNEMENT,Ville-Marie
-73.55532007,45.53831839,94974,904563,14076,\P 12h-13h MAR. 1 AVRIL AU 1 DEC.,SU-MJ-A,0,,5,2.01208E+13,,Réel,1- Tige et base,300479.656,5044268.5,-73.55532007,45.53831839,STATIONNEMENT,Ville-Marie
